shipment_id,product_name,category,temperature_C,humidity_percent,safe_temp_low_C,safe_temp_mid_C,safe_temp_high_C,humidity_low_percent,humidity_mid_percent,humidity_high_percent,exposure_hours,ethylene_ppm,co2_ppm,nh3_ppm,h2s_ppm,temp_deviation,temp_deviation_degree_hr,cumulative_damage_index,humidity_deviation,temp_danger_flag,spoilage_probability,remaining_shelf_life_hours,risk_category,recommended_action
SHP_147,Chicken,meat,21.44,52.85,0,1,2,85,90,95,20.1,1.68,384.01,49.39,12.83,20.44,411.0,0.514,-37.15,1,0.488,49,Medium,Increase cooling
SHP_148,Tomato,vegetable,34.76,77.38,10,12,14,85,90,92,18.1,37.79,2496.79,30.67,5.01,22.76,412.14,0.515,-12.62,1,0.564,41,Medium,Increase cooling
SHP_149,Fish,meat,7.96,52.74,0,1,2,85,90,95,6.96,37.71,3353.34,30.39,15.38,6.96,48.48,0.061,-37.26,1,0.05,91,Low,Maintain cold chain
SHP_150,Cabbage,vegetable,22.46,49.71,0,2,4,90,95,98,18.61,31.18,1945.59,2.89,29.07,20.46,380.84,0.476,-45.29,1,0.445,53,Medium,Increase cooling
SHP_151,Onion,vegetable,15.3,91.03,10,12,15,70,75,80,7.32,39.8,1117.31,19.81,22.75,3.3,24.16,0.03,16.03,1,0.02,94,Low,Maintain cold chain
SHP_152,Carrot,vegetable,16.26,48.46,0,2,4,90,95,98,6.39,8.95,2823.78,29.65,17.4,14.26,91.2,0.114,-46.54,1,0.086,87,Low,Maintain cold chain
SHP_153,Milk,dairy,1.37,88.26,2,3,4,80,85,90,21.54,10.62,908.72,44.44,28.67,0.0,0.0,0.0,3.26,0,0.032,92,Low,Maintain cold chain
SHP_154,Orange,fruit,35.93,84.52,4,6,8,80,85,90,4.47,3.48,2219.73,18.63,7.79,29.93,133.77,0.167,-0.48,1,0.2,76,Low,Maintain cold chain
SHP_155,Orange,fruit,7.62,67.27,4,6,8,80,85,90,17.25,3.24,1334.86,34.16,2.28,1.62,27.89,0.035,-17.73,0,0.135,83,Low,Maintain cold chain
SHP_156,Chicken,meat,29.77,67.23,0,1,2,85,90,95,10.37,32.99,1934.7,33.9,16.97,28.77,298.46,0.373,-22.77,1,0.499,48,Medium,Increase cooling
SHP_157,Chicken,meat,21.01,88.32,0,1,2,85,90,95,2.43,31.9,3394.72,42.53,26.02,20.01,48.66,0.061,-1.68,1,0.034,92,Low,Maintain cold chain
SHP_158,Butter,dairy,5.54,86.04,2,4,6,75,80,85,21.81,24.74,3837.77,7.93,26.43,1.54,33.63,0.042,6.04,0,0.095,86,Low,Maintain cold chain
SHP_159,Butter,dairy,19.85,41.61,2,4,6,75,80,85,11.97,33.03,905.69,16.76,22.31,15.85,189.69,0.237,-38.39,1,0.296,67,Low,Maintain cold chain
SHP_160,Carrot,vegetable,21.41,84.99,0,2,4,90,95,98,18.33,0.26,1649.08,30.85,29.44,19.41,355.81,0.445,-10.01,1,0.446,53,Medium,Increase cooling
SHP_161,Onion,vegetable,26.69,54.29,10,12,15,70,75,80,12.23,25.36,2837.93,38.99,3.21,14.69,179.6,0.225,-20.71,1,0.288,68,Low,Maintain cold chain
SHP_162,Chicken,meat,28.42,69.77,0,1,2,85,90,95,12.17,25.3,4680.53,5.13,28.12,27.42,333.64,0.417,-20.23,1,0.412,56,Medium,Increase cooling
SHP_163,Milk,dairy,29.32,43.73,2,3,4,80,85,90,16.38,12.04,3628.41,3.37,17.47,26.32,431.2,0.539,-41.27,1,0.553,42,Medium,Increase cooling
SHP_164,Tomato,vegetable,17.38,74.15,10,12,14,85,90,92,20.33,30.33,415.56,1.11,9.71,5.38,109.46,0.137,-15.85,1,0.109,85,Low,Maintain cold chain
SHP_165,Apple,fruit,2.44,82.37,0,2,4,85,90,95,21.86,27.33,2395.74,13.68,29.91,0.44,9.69,0.012,-7.63,0,0.031,93,Low,Maintain cold chain
SHP_166,Banana,fruit,19.7,64.83,13,14,16,80,85,90,15.78,27.75,1337.62,4.12,20.41,5.7,90.04,0.113,-20.17,1,0.135,83,Low,Maintain cold chain
SHP_167,Fish,meat,13.89,55.03,0,1,2,85,90,95,5.18,38.03,1009.97,21.62,28.31,12.89,66.77,0.083,-34.97,1,0.058,90,Low,Maintain cold chain
SHP_168,Butter,dairy,27.3,75.12,2,4,6,75,80,85,8.53,39.36,2223.87,44.7,6.9,23.3,198.69,0.248,-4.88,1,0.172,79,Low,Maintain cold chain
SHP_169,Milk,dairy,22.2,41.71,2,3,4,80,85,90,8.76,26.07,2032.07,43.22,14.2,19.2,168.21,0.21,-43.29,1,0.176,79,Low,Maintain cold chain
SHP_170,Cabbage,vegetable,33.52,50.2,0,2,4,90,95,98,18.3,30.84,4270.48,38.05,18.79,31.52,576.75,0.721,-44.8,1,0.738,25,High,Prioritize delivery
SHP_171,Cabbage,vegetable,20.97,41.79,0,2,4,90,95,98,20.2,36.83,3198.26,39.83,14.45,18.97,383.22,0.479,-53.21,1,0.502,47,Medium,Increase cooling
SHP_172,Apple,fruit,0.59,46.89,0,2,4,85,90,95,18.23,8.02,2610.49,3.21,17.46,0.0,0.0,0.0,-43.11,0,0.02,94,Low,Maintain cold chain
SHP_173,Paneer,dairy,2.08,83.87,2,3,4,80,85,90,6.16,12.41,2439.53,0.58,2.17,0.0,0.0,0.0,-1.13,0,0.09,87,Low,Maintain cold chain
SHP_174,Mango,fruit,19.57,66.4,12,14,16,80,85,90,18.35,27.8,4342.58,38.99,1.19,5.57,102.19,0.128,-18.6,1,0.049,91,Low,Maintain cold chain
SHP_175,Potato,vegetable,18.92,45.77,10,12,15,85,90,92,20.3,9.68,4937.31,7.12,14.97,6.92,140.53,0.176,-44.23,1,0.214,75,Low,Maintain cold chain
SHP_176,Onion,vegetable,13.71,78.64,10,12,15,70,75,80,3.9,13.06,2733.24,4.39,10.52,1.71,6.67,0.008,3.64,0,0.02,94,Low,Maintain cold chain
SHP_177,Potato,vegetable,21.3,44.32,10,12,15,85,90,92,11.7,15.88,923.76,28.38,20.68,9.3,108.76,0.136,-45.68,1,0.137,82,Low,Maintain cold chain
SHP_178,Paneer,dairy,4.2,51.01,2,3,4,80,85,90,4.86,1.26,4700.2,2.6,16.24,1.2,5.84,0.007,-33.99,1,0.077,88,Low,Maintain cold chain
SHP_179,Tomato,vegetable,13.55,87.9,10,12,14,85,90,92,23.19,28.56,4068.12,16.97,24.44,1.55,35.83,0.045,-2.1,0,0.091,87,Low,Maintain cold chain
SHP_180,Apple,fruit,20.2,89.21,0,2,4,85,90,95,22.36,18.09,3324.82,26.32,21.95,18.2,407.07,0.509,-0.79,1,0.575,40,Medium,Increase cooling
SHP_181,Butter,dairy,8.33,43.32,2,4,6,75,80,85,22.65,9.88,1049.86,43.59,6.58,4.33,98.01,0.123,-36.68,1,0.132,83,Low,Maintain cold chain
SHP_182,Banana,fruit,21.9,58.53,13,14,16,80,85,90,14.62,26.35,2641.52,27.77,21.58,7.9,115.53,0.144,-26.47,1,0.171,79,Low,Maintain cold chain
SHP_183,Grapes,fruit,10.06,94.8,0,1,2,90,92,95,17.04,38.99,3356.53,9.98,20.41,9.06,154.27,0.193,2.8,1,0.164,80,Low,Maintain cold chain
SHP_184,Grapes,fruit,-0.71,41.69,0,1,2,90,92,95,19.31,34.73,3717.69,37.14,12.76,0.0,0.0,0.0,-50.31,0,0.02,94,Low,Maintain cold chain
SHP_185,Paneer,dairy,13.11,60.41,2,3,4,80,85,90,13.25,39.51,488.51,43.35,17.36,10.11,134.03,0.168,-24.59,1,0.084,87,Low,Maintain cold chain
SHP_186,Banana,fruit,25.95,79.89,13,14,16,80,85,90,12.64,36.03,2282.09,13.84,17.77,11.95,150.98,0.189,-5.11,1,0.243,72,Low,Maintain cold chain
SHP_187,Apple,fruit,32.69,51.59,0,2,4,85,90,95,20.54,24.92,3268.33,36.66,3.95,30.69,630.29,0.788,-38.41,1,0.786,20,High,Prioritize delivery
SHP_188,Grapes,fruit,14.44,90.0,0,1,2,90,92,95,10.97,38.86,1150.59,42.72,14.77,13.44,147.48,0.184,-2.0,1,0.157,80,Low,Maintain cold chain
SHP_189,Fish,meat,20.71,87.89,0,1,2,85,90,95,17.27,17.81,2719.64,17.96,17.79,19.71,340.33,0.425,-2.11,1,0.392,58,Medium,Increase cooling
SHP_190,Tomato,vegetable,21.47,61.51,10,12,14,85,90,92,17.88,30.94,915.11,48.49,13.61,9.47,169.33,0.212,-28.49,1,0.147,81,Low,Maintain cold chain
SHP_191,Mutton,meat,10.12,44.04,0,1,2,85,90,95,11.69,6.79,2742.94,16.85,24.87,9.12,106.68,0.133,-45.96,1,0.191,77,Low,Maintain cold chain
SHP_192,Milk,dairy,2.72,53.68,2,3,4,80,85,90,20.59,6.68,1087.81,1.83,22.09,0.0,0.0,0.0,-31.32,0,0.075,88,Low,Maintain cold chain
SHP_193,Cabbage,vegetable,8.66,66.1,0,2,4,90,95,98,21.28,33.77,4086.65,29.27,26.05,6.66,141.61,0.177,-28.9,1,0.22,74,Low,Maintain cold chain
SHP_194,Fish,meat,20.09,46.16,0,1,2,85,90,95,14.11,21.25,4702.05,1.97,3.66,19.09,269.26,0.337,-43.84,1,0.333,64,Medium,Increase cooling
SHP_195,Milk,dairy,14.07,91.36,2,3,4,80,85,90,1.66,12.65,2684.0,2.08,4.45,11.07,18.38,0.023,6.36,1,0.021,93,Low,Maintain cold chain
SHP_196,Tomato,vegetable,28.88,93.08,10,12,14,85,90,92,12.21,18.19,2723.3,24.44,20.01,16.88,206.16,0.258,3.08,1,0.304,66,Medium,Increase cooling
SHP_197,Cabbage,vegetable,11.26,41.65,0,2,4,90,95,98,8.83,12.32,3612.0,10.09,20.2,9.26,81.72,0.102,-53.35,1,0.119,84,Low,Maintain cold chain
SHP_198,Apple,fruit,9.88,45.16,0,2,4,85,90,95,12.88,34.73,1132.6,34.63,25.14,7.88,101.51,0.127,-44.84,1,0.096,86,Low,Maintain cold chain
SHP_199,Banana,fruit,45.17,77.58,13,14,16,80,85,90,6.55,19.89,3203.88,43.45,17.12,31.17,204.2,0.255,-7.42,1,0.351,62,Medium,Increase cooling
SHP_200,Mutton,meat,4.12,91.2,0,1,2,85,90,95,13.77,8.63,3396.76,19.69,19.54,3.12,42.98,0.054,1.2,1,0.109,85,Low,Maintain cold chain
SHP_201,Mutton,meat,18.6,76.18,0,1,2,85,90,95,15.86,39.98,526.6,48.86,12.21,17.6,279.04,0.349,-13.82,1,0.408,56,Medium,Increase cooling
SHP_202,Fish,meat,2.48,83.03,0,1,2,85,90,95,19.24,35.14,2199.46,16.35,20.03,1.48,28.53,0.036,-6.97,1,0.116,84,Low,Maintain cold chain
SHP_203,Carrot,vegetable,9.23,81.93,0,2,4,90,95,98,6.1,31.91,2347.24,40.89,3.61,7.23,44.09,0.055,-13.07,1,0.078,88,Low,Maintain cold chain
SHP_204,Carrot,vegetable,14.9,40.32,0,2,4,90,95,98,16.27,15.85,3568.7,19.43,13.46,12.9,209.9,0.262,-54.68,1,0.208,76,Low,Maintain cold chain
SHP_205,Mutton,meat,10.14,60.53,0,1,2,85,90,95,13.73,9.09,644.02,30.17,20.05,9.14,125.46,0.157,-29.47,1,0.085,87,Low,Maintain cold chain
SHP_206,Chicken,meat,13.58,65.49,0,1,2,85,90,95,23.92,20.76,2552.15,1.28,10.24,12.58,300.84,0.376,-24.51,1,0.425,55,Medium,Increase cooling
SHP_207,Paneer,dairy,13.42,61.94,2,3,4,80,85,90,17.17,23.21,2807.93,30.4,22.95,10.42,178.9,0.224,-23.06,1,0.207,76,Low,Maintain cold chain
SHP_208,Carrot,vegetable,4.06,79.5,0,2,4,90,95,98,6.78,9.74,4657.06,3.01,28.03,2.06,14.0,0.018,-15.5,1,0.055,90,Low,Maintain cold chain
SHP_209,Potato,vegetable,18.41,45.58,10,12,15,85,90,92,8.26,19.43,1506.85,14.24,9.22,6.41,52.9,0.066,-44.42,1,0.08,88,Low,Maintain cold chain
SHP_210,Potato,vegetable,42.05,69.65,10,12,15,85,90,92,5.98,28.65,1581.33,20.68,3.66,30.05,179.58,0.224,-20.35,1,0.27,70,Low,Maintain cold chain
SHP_211,Cabbage,vegetable,11.63,77.46,0,2,4,90,95,98,17.67,7.26,2768.27,35.45,3.21,9.63,170.12,0.213,-17.54,1,0.134,83,Low,Maintain cold chain
SHP_212,Grapes,fruit,13.11,54.11,0,1,2,90,92,95,20.15,32.24,2886.06,2.17,18.99,12.11,243.94,0.305,-37.89,1,0.304,66,Medium,Increase cooling
SHP_213,Onion,vegetable,29.56,73.09,10,12,15,70,75,80,9.3,32.77,4455.77,11.4,6.36,17.56,163.34,0.204,-1.91,1,0.232,73,Low,Maintain cold chain
SHP_214,Apple,fruit,8.44,62.61,0,2,4,85,90,95,17.28,31.22,1591.59,41.13,12.71,6.44,111.38,0.139,-27.39,1,0.077,88,Low,Maintain cold chain
SHP_215,Cabbage,vegetable,3.34,45.25,0,2,4,90,95,98,2.05,24.95,2423.31,29.33,5.04,1.34,2.74,0.003,-49.75,0,0.02,94,Low,Maintain cold chain
SHP_216,Carrot,vegetable,8.95,87.45,0,2,4,90,95,98,17.04,0.95,3317.27,30.35,16.4,6.95,118.39,0.148,-7.55,1,0.139,82,Low,Maintain cold chain
SHP_217,Mutton,meat,-0.07,61.5,0,1,2,85,90,95,3.36,23.78,2634.8,49.39,4.09,0.0,0.0,0.0,-28.5,0,0.02,94,Low,Maintain cold chain
SHP_218,Carrot,vegetable,29.43,62.24,0,2,4,90,95,98,11.8,27.7,4958.9,6.42,3.12,27.43,323.53,0.404,-32.76,1,0.488,49,Medium,Increase cooling
SHP_219,Milk,dairy,3.9,71.81,2,3,4,80,85,90,5.24,10.97,673.27,4.28,26.83,0.9,4.7,0.006,-13.19,0,0.02,94,Low,Maintain cold chain
SHP_220,Cabbage,vegetable,21.88,57.79,0,2,4,90,95,98,22.64,2.78,2739.58,3.38,24.01,19.88,450.13,0.563,-37.21,1,0.53,45,Medium,Increase cooling
SHP_221,Grapes,fruit,20.51,69.7,0,1,2,90,92,95,19.91,35.2,3359.12,26.65,9.73,19.51,388.33,0.485,-22.3,1,0.424,55,Medium,Increase cooling
SHP_222,Mutton,meat,0.33,76.82,0,1,2,85,90,95,2.7,18.61,582.67,28.11,28.73,0.0,0.0,0.0,-13.18,0,0.084,87,Low,Maintain cold chain
SHP_223,Orange,fruit,15.58,77.95,4,6,8,80,85,90,4.43,8.04,2818.39,4.83,13.51,9.58,42.44,0.053,-7.05,1,0.074,88,Low,Maintain cold chain
SHP_224,Banana,fruit,15.78,59.12,13,14,16,80,85,90,23.86,37.09,1402.82,19.97,4.57,1.78,42.49,0.053,-25.88,0,0.108,85,Low,Maintain cold chain
SHP_225,Chicken,meat,7.97,90.99,0,1,2,85,90,95,14.95,21.6,4257.56,26.05,18.71,6.97,104.17,0.13,0.99,1,0.161,80,Low,Maintain cold chain
SHP_226,Butter,dairy,22.34,81.54,2,4,6,75,80,85,11.36,31.28,3631.1,1.81,9.09,18.34,208.34,0.26,1.54,1,0.267,70,Low,Maintain cold chain
SHP_227,Carrot,vegetable,22.95,59.81,0,2,4,90,95,98,20.78,3.51,4703.7,27.69,9.17,20.95,435.35,0.544,-35.19,1,0.537,44,Medium,Increase cooling
SHP_228,Carrot,vegetable,1.98,64.6,0,2,4,90,95,98,14.08,36.78,2635.73,49.61,25.54,0.0,0.0,0.0,-30.4,0,0.02,94,Low,Maintain cold chain
SHP_229,Grapes,fruit,4.83,91.18,0,1,2,90,92,95,22.79,4.65,4142.01,19.03,26.34,3.83,87.4,0.109,-0.82,1,0.234,73,Low,Maintain cold chain
SHP_230,Potato,vegetable,15.21,84.33,10,12,15,85,90,92,7.09,3.24,2194.01,8.68,20.85,3.21,22.74,0.028,-5.67,1,0.02,94,Low,Maintain cold chain
SHP_231,Tomato,vegetable,11.73,93.66,10,12,14,85,90,92,6.52,25.64,4165.66,6.63,25.86,0.0,0.0,0.0,3.66,0,0.05,91,Low,Maintain cold chain
SHP_232,Tomato,vegetable,42.84,66.79,10,12,14,85,90,92,1.06,6.99,2662.06,19.93,4.39,30.84,32.74,0.041,-23.21,1,0.11,85,Low,Maintain cold chain
SHP_233,Mutton,meat,5.47,43.75,0,1,2,85,90,95,7.7,1.03,935.28,48.16,16.49,4.47,34.42,0.043,-46.25,1,0.071,89,Low,Maintain cold chain
SHP_234,Carrot,vegetable,33.49,63.79,0,2,4,90,95,98,17.26,17.58,796.62,32.04,6.48,31.49,543.47,0.679,-31.21,1,0.683,30,High,Prioritize delivery
SHP_235,Banana,fruit,27.58,75.76,13,14,16,80,85,90,16.81,6.08,588.34,39.04,13.79,13.58,228.22,0.285,-9.24,1,0.186,78,Low,Maintain cold chain
SHP_236,Potato,vegetable,17.23,94.72,10,12,15,85,90,92,10.78,39.35,1424.15,7.11,3.64,5.23,56.4,0.07,4.72,1,0.078,88,Low,Maintain cold chain
SHP_237,Orange,fruit,11.21,45.56,4,6,8,80,85,90,21.89,27.69,592.77,25.47,29.9,5.21,114.13,0.143,-39.44,1,0.126,83,Low,Maintain cold chain
SHP_238,Banana,fruit,29.33,73.84,13,14,16,80,85,90,2.37,21.08,2302.59,6.54,26.6,15.33,36.35,0.045,-11.16,1,0.093,87,Low,Maintain cold chain
SHP_239,Carrot,vegetable,25.75,50.7,0,2,4,90,95,98,11.1,14.71,2246.41,41.38,22.01,23.75,263.6,0.33,-44.3,1,0.255,71,Low,Maintain cold chain
SHP_240,Carrot,vegetable,16.92,40.61,0,2,4,90,95,98,17.09,0.77,1521.12,38.01,4.11,14.92,255.1,0.319,-54.39,1,0.29,68,Low,Maintain cold chain
SHP_241,Mutton,meat,1.14,51.84,0,1,2,85,90,95,11.07,0.48,1433.65,48.79,24.05,0.14,1.56,0.002,-38.16,0,0.02,94,Low,Maintain cold chain
SHP_242,Chicken,meat,16.64,66.83,0,1,2,85,90,95,17.89,18.18,4268.48,4.9,14.65,15.64,279.8,0.35,-23.17,1,0.356,61,Medium,Increase cooling
SHP_243,Apple,fruit,0.75,57.86,0,2,4,85,90,95,3.1,29.49,2537.29,18.79,11.83,0.0,0.0,0.0,-32.14,0,0.02,94,Low,Maintain cold chain
SHP_244,Cabbage,vegetable,7.84,83.18,0,2,4,90,95,98,14.25,27.53,2356.73,12.73,25.23,5.84,83.21,0.104,-11.82,1,0.071,89,Low,Maintain cold chain
SHP_245,Mutton,meat,17.58,89.6,0,1,2,85,90,95,12.94,18.46,3294.85,32.97,26.85,16.58,214.44,0.268,-0.4,1,0.32,65,Medium,Increase cooling
SHP_246,Cabbage,vegetable,28.55,73.77,0,2,4,90,95,98,5.17,6.01,3765.94,25.61,20.41,26.55,137.38,0.172,-21.23,1,0.173,79,Low,Maintain cold chain
SHP_247,Mutton,meat,17.63,44.66,0,1,2,85,90,95,23.29,28.65,638.8,3.56,0.36,16.63,387.17,0.484,-45.34,1,0.446,53,Medium,Increase cooling
SHP_248,Paneer,dairy,18.61,80.56,2,3,4,80,85,90,10.39,13.99,3940.87,33.07,5.56,15.61,162.2,0.203,-4.44,1,0.135,83,Low,Maintain cold chain
SHP_249,Grapes,fruit,9.57,45.41,0,1,2,90,92,95,20.73,26.41,3892.55,13.25,0.63,8.57,177.58,0.222,-46.59,1,0.173,79,Low,Maintain cold chain
SHP_250,Chicken,meat,8.74,93.23,0,1,2,85,90,95,16.95,24.99,2095.12,10.28,3.64,7.74,131.22,0.164,3.23,1,0.214,75,Low,Maintain cold chain
SHP_251,Butter,dairy,5.08,82.6,2,4,6,75,80,85,19.71,25.76,2792.42,2.1,29.05,1.08,21.19,0.026,2.6,0,0.02,94,Low,Maintain cold chain
SHP_252,Fish,meat,15.19,56.11,0,1,2,85,90,95,3.03,23.3,3815.94,40.59,19.69,14.19,42.93,0.054,-33.89,1,0.057,90,Low,Maintain cold chain
SHP_253,Milk,dairy,20.92,58.6,2,3,4,80,85,90,3.67,37.12,1355.69,18.61,12.96,17.92,65.7,0.082,-26.4,1,0.096,86,Low,Maintain cold chain
SHP_254,Apple,fruit,25.59,73.71,0,2,4,85,90,95,16.13,35.48,3335.31,14.3,24.48,23.59,380.43,0.476,-16.29,1,0.464,51,Medium,Increase cooling
SHP_255,Chicken,meat,15.75,86.56,0,1,2,85,90,95,2.25,36.76,1485.53,37.75,13.82,14.75,33.14,0.041,-3.44,1,0.028,93,Low,Maintain cold chain
SHP_256,Mutton,meat,2.37,80.07,0,1,2,85,90,95,15.38,7.1,2861.63,49.23,28.12,1.37,21.05,0.026,-9.93,1,0.059,90,Low,Maintain cold chain
SHP_257,Potato,vegetable,17.17,49.06,10,12,15,85,90,92,7.14,5.27,3712.11,40.89,6.41,5.17,36.94,0.046,-40.94,1,0.105,85,Low,Maintain cold chain
SHP_258,Carrot,vegetable,26.59,86.24,0,2,4,90,95,98,11.08,23.61,2689.29,14.88,16.95,24.59,272.35,0.34,-8.76,1,0.356,61,Medium,Increase cooling
SHP_259,Grapes,fruit,6.76,88.03,0,1,2,90,92,95,1.66,25.45,3877.27,8.0,13.85,5.76,9.58,0.012,-3.97,1,0.097,86,Low,Maintain cold chain
SHP_260,Tomato,vegetable,10.05,53.57,10,12,14,85,90,92,8.15,32.0,1258.97,27.75,21.99,0.0,0.0,0.0,-36.43,0,0.02,94,Low,Maintain cold chain
SHP_261,Chicken,meat,1.46,50.34,0,1,2,85,90,95,3.14,14.22,3983.82,27.71,0.16,0.46,1.46,0.002,-39.66,0,0.02,94,Low,Maintain cold chain
SHP_262,Fish,meat,7.04,41.94,0,1,2,85,90,95,22.78,38.32,2029.32,16.35,4.47,6.04,137.7,0.172,-48.06,1,0.133,83,Low,Maintain cold chain
SHP_263,Mutton,meat,10.75,88.22,0,1,2,85,90,95,22.45,39.85,2031.05,22.43,21.66,9.75,218.91,0.274,-1.78,1,0.306,66,Medium,Increase cooling
SHP_264,Cabbage,vegetable,32.29,72.62,0,2,4,90,95,98,10.56,27.82,315.13,30.98,10.66,30.29,319.78,0.4,-22.38,1,0.329,64,Medium,Increase cooling
SHP_265,Mutton,meat,7.18,45.11,0,1,2,85,90,95,6.61,23.53,2560.57,32.12,1.95,6.18,40.8,0.051,-44.89,1,0.02,94,Low,Maintain cold chain
SHP_266,Butter,dairy,10.32,70.88,2,4,6,75,80,85,5.38,27.06,4083.45,13.49,24.75,6.32,34.03,0.043,-9.12,1,0.146,82,Low,Maintain cold chain
SHP_267,Banana,fruit,38.47,44.24,13,14,16,80,85,90,7.35,2.34,1870.92,39.24,21.23,24.47,179.97,0.225,-40.76,1,0.285,68,Low,Maintain cold chain
SHP_268,Milk,dairy,17.1,68.45,2,3,4,80,85,90,22.49,13.13,2339.89,4.43,6.62,14.1,317.02,0.396,-16.55,1,0.339,63,Medium,Increase cooling
SHP_269,Apple,fruit,15.38,80.46,0,2,4,85,90,95,7.51,39.93,4685.63,32.13,12.64,13.38,100.45,0.126,-9.54,1,0.116,84,Low,Maintain cold chain
SHP_270,Mutton,meat,26.54,83.21,0,1,2,85,90,95,20.9,33.59,2104.01,28.59,17.63,25.54,533.87,0.667,-6.79,1,0.656,33,High,Prioritize delivery
SHP_271,Mutton,meat,19.77,59.92,0,1,2,85,90,95,8.94,13.38,423.12,1.21,24.95,18.77,167.74,0.21,-30.08,1,0.162,80,Low,Maintain cold chain
SHP_272,Fish,meat,5.09,68.49,0,1,2,85,90,95,22.46,10.37,2319.39,43.64,25.26,4.09,91.89,0.115,-21.51,1,0.131,83,Low,Maintain cold chain
SHP_273,Onion,vegetable,17.74,84.15,10,12,15,70,75,80,14.15,18.33,2569.95,6.67,2.42,5.74,81.29,0.102,9.15,1,0.094,86,Low,Maintain cold chain
SHP_274,Chicken,meat,27.92,67.31,0,1,2,85,90,95,2.0,30.62,1046.87,30.51,4.06,26.92,53.94,0.067,-22.69,1,0.15,81,Low,Maintain cold chain
SHP_275,Butter,dairy,11.01,76.13,2,4,6,75,80,85,9.88,38.26,624.1,2.85,8.47,7.01,69.21,0.087,-3.87,1,0.064,89,Low,Maintain cold chain
SHP_276,Mutton,meat,5.05,53.58,0,1,2,85,90,95,23.19,10.88,3869.17,22.49,23.3,4.05,93.85,0.117,-36.42,1,0.106,85,Low,Maintain cold chain
SHP_277,Milk,dairy,19.98,66.82,2,3,4,80,85,90,21.0,1.34,594.47,45.32,4.18,16.98,356.64,0.446,-18.18,1,0.464,51,Medium,Increase cooling
SHP_278,Grapes,fruit,24.99,62.61,0,1,2,90,92,95,13.1,0.87,3419.81,48.17,16.81,23.99,314.15,0.393,-29.39,1,0.43,54,Medium,Increase cooling
SHP_279,Apple,fruit,33.05,42.87,0,2,4,85,90,95,17.62,16.75,1522.74,36.54,29.44,31.05,547.02,0.684,-47.13,1,0.67,31,High,Prioritize delivery
SHP_280,Orange,fruit,16.31,75.98,4,6,8,80,85,90,2.72,18.56,4868.43,30.43,10.49,10.31,28.05,0.035,-9.02,1,0.05,91,Low,Maintain cold chain
SHP_281,Milk,dairy,20.71,48.32,2,3,4,80,85,90,15.33,9.01,1479.54,42.53,16.84,17.71,271.6,0.34,-36.68,1,0.272,69,Low,Maintain cold chain
SHP_282,Banana,fruit,38.85,46.31,13,14,16,80,85,90,20.59,2.71,3626.82,27.18,2.45,24.85,511.69,0.64,-38.69,1,0.661,32,High,Prioritize delivery
SHP_283,Milk,dairy,25.87,66.66,2,3,4,80,85,90,15.42,6.63,4744.78,42.5,20.07,22.87,352.64,0.441,-18.34,1,0.475,50,Medium,Increase cooling
SHP_284,Mango,fruit,19.85,62.65,12,14,16,80,85,90,15.2,2.49,2708.76,40.32,13.78,5.85,88.92,0.111,-22.35,1,0.142,82,Low,Maintain cold chain
SHP_285,Carrot,vegetable,0.26,83.25,0,2,4,90,95,98,23.94,8.05,1515.52,8.24,9.91,0.0,0.0,0.0,-11.75,0,0.103,86,Low,Maintain cold chain
SHP_286,Chicken,meat,2.03,68.57,0,1,2,85,90,95,23.5,35.18,4391.72,11.94,13.54,1.03,24.14,0.03,-21.43,1,0.046,91,Low,Maintain cold chain
SHP_287,Fish,meat,16.86,82.46,0,1,2,85,90,95,4.83,1.09,606.46,23.2,27.28,15.86,76.57,0.096,-7.54,1,0.083,88,Low,Maintain cold chain
SHP_288,Apple,fruit,2.69,67.38,0,2,4,85,90,95,2.06,32.88,2087.97,38.78,28.93,0.69,1.43,0.002,-22.62,0,0.02,94,Low,Maintain cold chain
SHP_289,Carrot,vegetable,22.06,68.78,0,2,4,90,95,98,9.24,11.49,4026.42,28.88,19.04,20.06,185.42,0.232,-26.22,1,0.194,77,Low,Maintain cold chain
SHP_290,Orange,fruit,34.97,61.78,4,6,8,80,85,90,6.62,6.32,3570.73,39.66,9.5,28.97,191.67,0.24,-23.22,1,0.243,72,Low,Maintain cold chain
SHP_291,Tomato,vegetable,14.29,89.84,10,12,14,85,90,92,4.91,11.08,4922.55,7.04,6.06,2.29,11.22,0.014,-0.16,1,0.057,90,Low,Maintain cold chain
SHP_292,Butter,dairy,8.74,89.17,2,4,6,75,80,85,15.25,17.61,3191.9,4.17,26.47,4.74,72.25,0.09,9.17,1,0.043,91,Low,Maintain cold chain
SHP_293,Mutton,meat,7.21,67.79,0,1,2,85,90,95,22.0,38.69,2263.48,49.21,20.04,6.21,136.69,0.171,-22.21,1,0.192,77,Low,Maintain cold chain
SHP_294,Onion,vegetable,26.71,49.13,10,12,15,70,75,80,11.61,6.49,359.26,27.99,15.82,14.71,170.75,0.213,-25.87,1,0.204,76,Low,Maintain cold chain
SHP_295,Fish,meat,1.88,88.96,0,1,2,85,90,95,6.87,3.18,3738.03,9.37,25.75,0.88,6.03,0.008,-1.04,0,0.057,90,Low,Maintain cold chain
